sale_date,sale_time,file_number,case_number,firm_name,address,city,county,zip_code,opening_bid,required_down,sale_amount,continuance,sold_to,last_updated
2018-03-06 10:30:00,10:30 AM,38-866,13 CH 07573,"McCalla Raymer Leibert Pierce, LLC",5713 SOUTH WHIPPLE STREET,CHICAGO,Cook,60629,91615.00,25,109000.00,,Third Party Bidder,2018-05-30 20:26:32.172860
2018-03-06 10:30:00,10:30 AM,38-923,2017 CH 05225,"BOODELL & DOMANSKIS, LLC","5830 S. CALUMET, UNIT 3",CHICAGO,Cook,60637,51000.00,25,57000.00,,Plaintiff,2018-05-30 20:26:32.269860
2018-03-06 10:30:00,10:30 AM,37-10733,17 CH 10452,"Anselmo Lindberg & Associates, LLC","5941 North Odell Avenue, Unit 2W",CHICAGO,Cook,60631,94122.09,25,114000.00,,Third Party Bidder,2018-05-30 20:26:32.381865
2018-03-06 10:30:00,10:30 AM,37-11200,17 CH 008400,"CODILIS & ASSOCIATES, P.C.",6166 NORTH SHERIDAN ROAD UNIT 10D,CHICAGO,Cook,60660,58929.00,25,58929.00,,Plaintiff,2018-05-30 20:26:32.479858
2018-03-06 10:30:00,10:30 AM,37-10746,17 CH 04287,"HEAVNER, BEYERS & MIHLAR, LLC",6245 W HOLBROOK ST.,CHICAGO,Cook,60646,36544.15,25,206000.00,,Third Party Bidder,2018-05-30 20:26:32.571859
2018-03-06 10:30:00,10:30 AM,38-755,12 M 1  402654,"CITY OF CHICAGO, DEPARTMENT OF LAW/COAL",6640 SOUTH JUSTINE STREET,CHICAGO,Cook,60636,27845.29,25,27845.29,,Plaintiff,2018-05-30 20:26:33.099865
2018-03-06 10:30:00,10:30 AM,37-11049,17 CH 9306,"Anselmo Lindberg & Associates, LLC",7430 SOUTH PRINCETON AVENUE,CHICAGO,Cook,60621,59500.00,25,59500.00,,Plaintiff,2018-05-30 20:26:33.219864
2018-03-06 10:30:00,10:30 AM,37-9959,17 CH 007393,"CODILIS & ASSOCIATES, P.C.",811 S. KEDZIE UNIT 1,CHICAGO,Cook,60612,89250.00,25,89250.00,,Plaintiff,2018-05-30 20:26:33.356859
2018-03-06 10:30:00,10:30 AM,37-10946,17 CH 004522,"CODILIS & ASSOCIATES, P.C.",8825 S. KENWOOD AVENUE,CHICAGO,Cook,60619,30300.00,25,30300.00,,Plaintiff,2018-05-30 20:26:33.474860
2018-03-06 10:30:00,10:30 AM,37-9834,16 CH 011170,"CODILIS & ASSOCIATES, P.C.",9219 S. WALLACE STREET,CHICAGO,Cook,60620,65000.00,25,65000.00,,Plaintiff,2018-05-30 20:26:33.588860
2018-03-07 10:30:00,10:30 AM,38-953,16 CH 016539,"CODILIS & ASSOCIATES, P.C.",10736 S. PERRY AVENUE,CHICAGO,Cook,60628,16200.00,25,16200.00,,Plaintiff,2018-05-30 20:26:33.799860
2018-03-07 10:30:00,10:30 AM,37-11033,2017 CH 10118,"CODILIS & ASSOCIATES, P.C.",11300 S. AVENUE L,CHICAGO,Cook,60617,84050.00,25,84050.00,,Plaintiff,2018-05-30 20:26:33.903858
2018-03-07 10:30:00,10:30 AM,37-11126,16 CH 4794,"SHAPIRO KREISMAN & ASSOCIATES, LLC",3329 WEST VAN BUREN STREET,CHICAGO,Cook,60624,87600.00,25,87600.00,,Plaintiff,2018-05-30 20:26:34.010860
2018-03-07 10:30:00,10:30 AM,38-1015,15 CH 15262,"SHAPIRO KREISMAN & ASSOCIATES, LLC",5148 WEST FULTON STREET,CHICAGO,Cook,60644,92500.00,25,92600.00,,Third Party Bidder,2018-05-30 20:26:34.252867
2018-03-07 10:30:00,10:30 AM,37-11276,11 CH 3223,"McCalla Raymer Leibert Pierce, LLC",5650 SOUTH ARTESIAN AVENUE,CHICAGO,Cook,60629,75200.00,25,75200.00,,Plaintiff,2018-05-30 20:26:34.365865
2018-03-07 10:30:00,10:30 AM,38-9,16 CH 000932,"CODILIS & ASSOCIATES, P.C.",61 W. 111TH PLACE,CHICAGO,Cook,60628,27400.00,25,27400.00,,Plaintiff,2018-05-30 20:26:34.477860
2018-03-07 10:30:00,10:30 AM,37-10535,17 CH 10547,"SHAPIRO KREISMAN & ASSOCIATES, LLC",8436 SOUTH MAY STREET,CHICAGO,Cook,60620,29492.00,25,47000.00,,Third Party Bidder,2018-05-30 20:26:34.754862
2018-03-07 10:30:00,10:30 AM,38-65,17 CH 02795,"HEAVNER, BEYERS & MIHLAR, LLC",9105 S DREXEL AVE,CHICAGO,Cook,60619,36500.00,25,39000.00,,Third Party Bidder,2018-05-30 20:26:34.915860
2018-03-07 10:30:00,10:30 AM,38-69,17 CH 02168,"HEAVNER, BEYERS & MIHLAR, LLC",9942 SOUTH LUELLA AVENUE,CHICAGO,Cook,60617,80300.00,25,80300.00,,Plaintiff,2018-05-30 20:26:35.005860
2018-03-08 10:30:00,10:30 AM,38-1066,17 CH 6266,"LAW OFFICES OF IRA T. NEVEL, LLC",11642 S. PARNELL,CHICAGO,Cook,60628,18500.00,25,18500.00,,Plaintiff,2018-05-30 20:26:35.150860
2018-03-08 10:30:00,10:30 AM,37-11060,16 CH 013753,"CODILIS & ASSOCIATES, P.C.",3644 N. OSAGE AVENUE,CHICAGO,Cook,60634,425618.42,25,425818.42,,Third Party Bidder,2018-05-30 20:26:35.265860
2018-03-08 10:30:00,10:30 AM,37-11059,17 CH 006444,"CODILIS & ASSOCIATES, P.C.",4105 W. 21ST ST,CHICAGO,Cook,60623,160000.00,25,160000.00,,Plaintiff,2018-05-30 20:26:35.365861
2018-03-08 10:30:00,10:30 AM,37-10742,16 CH 7044,"Anselmo Lindberg & Associates, LLC",5464 WEST RICE STREET,CHICAGO,Cook,60651,114750.00,25,114750.00,,Plaintiff,2018-05-30 20:26:35.722860
2018-03-08 10:30:00,10:30 AM,38-1039,2017 CH 12739,"CODILIS & ASSOCIATES, P.C.",6721 S. MERRILL,CHICAGO,Cook,60649,36600.00,25,44000.00,,Third Party Bidder,2018-05-30 20:26:35.829860
2018-03-08 10:30:00,10:30 AM,38-68,16 CH 16187,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",6750 SOUTH RACINE AVENUE,CHICAGO,Cook,60636,13300.00,25,13300.00,,Plaintiff,2018-05-30 20:26:35.937861
2018-03-08 10:30:00,10:30 AM,37-10872,2017 CH 10215,NOONAN & LIEBERMAN,7430 SOUTH GREEN AVE,CHICAGO,Cook,60620,51573.00,25,51575.00,,Plaintiff,2018-05-30 20:26:36.042861
2018-03-08 10:30:00,10:30 AM,38-8,07 CH 020143,"CODILIS & ASSOCIATES, P.C.",9441 S. INDIANA AVENUE,CHICAGO,Cook,60619,22630.00,25,22630.00,,Plaintiff,2018-05-30 20:26:36.142860
2018-03-09 10:30:00,10:30 AM,37-10334,09 CH 23072,"McCalla Raymer Leibert Pierce, LLC",1432 NORTH WOOD STREET UNIT 2S,CHICAGO,Cook,60622,273202.07,25,311000.00,,Third Party Bidder,2018-05-30 20:26:36.286860
2018-03-09 10:30:00,10:30 AM,38-1075,14 CH 15285,"McCalla Raymer Leibert Pierce, LLC",4532 S INDIANA AVENUE APT 3N,CHICAGO,Cook,60653,199000.00,25,199000.00,,Plaintiff,2018-05-30 20:26:36.398861
2018-03-09 10:30:00,10:30 AM,37-9859,17 CH 10354,"HEAVNER, BEYERS & MIHLAR, LLC",538 NORTH HAMLIN AVENUE,CHICAGO,Cook,60624,119000.00,25,119000.00,,Plaintiff,2018-05-30 20:26:36.496859
2018-03-09 10:30:00,10:30 AM,38-1025,16 CH 006214,"CODILIS & ASSOCIATES, P.C.",5737 W. GROVER STREET,CHICAGO,Cook,60630,220000.00,25,220000.00,,Plaintiff,2018-05-30 20:26:36.605859
2018-03-09 10:30:00,10:30 AM,38-950,2016 CH 15907,"McCalla Raymer Leibert Pierce, LLC",6624 SOUTH RHODES AVENUE,CHICAGO,Cook,60637,17000.00,25,40600.00,,Third Party Bidder,2018-05-30 20:26:36.701860
2018-03-09 10:30:00,10:30 AM,37-11150,16 CH 010362,"CODILIS & ASSOCIATES, P.C.",7914 S. LA SALLE STREET,CHICAGO,Cook,60620,57282.00,25,57282.00,,Plaintiff,2018-05-30 20:26:36.800872
2018-03-09 10:30:00,10:30 AM,37-10067,17 CH 002160,"CODILIS & ASSOCIATES, P.C.",8050 S. ELIZABETH STREET,CHICAGO,Cook,60620,54750.00,25,54750.00,,Plaintiff,2018-05-30 20:26:36.922860
2018-03-09 10:30:00,10:30 AM,37-10982,2017 CH 10592,"CODILIS & ASSOCIATES, P.C.",8228 SOUTH KIMBARK AVENUE,CHICAGO,Cook,60619,44100.00,25,52000.00,,Third Party Bidder,2018-05-30 20:26:37.048859
2018-03-12 10:30:00,10:30 AM,37-10329,2017 CH 09852,"CODILIS & ASSOCIATES, P.C.",10350 S. SANGAMON ST,CHICAGO,Cook,60643,48000.00,25,48000.00,,Plaintiff,2018-05-30 20:26:37.211860
2018-03-12 10:30:00,10:30 AM,37-10033,14 CH 20847,"JOHNSON, BLUMBERG & ASSOCIATES, LLC","1527 W. CHASE AVE., APT. 1C",CHICAGO,Cook,60626,137000.00,25,137000.00,,Plaintiff,2018-05-30 20:26:37.321859
2018-03-12 10:30:00,10:30 AM,37-11088,07 CH 25379,"POTESTIVO & ASSOCIATES, P.C.",2868 W. 85TH STREET,CHICAGO,Cook,60652,62000.00,25,67300.00,,Third Party Bidder,2018-05-30 20:26:37.427860
2018-03-12 10:30:00,10:30 AM,37-11164,16 CH 014836,"CODILIS & ASSOCIATES, P.C.",4246 W. 83RD STREET,CHICAGO,Cook,60652,129940.00,25,129940.00,,Plaintiff,2018-05-30 20:26:37.560860
2018-03-12 10:30:00,10:30 AM,37-10291,17 CH 005177,"CODILIS & ASSOCIATES, P.C.",5719 S. DAMEN AVENUE,CHICAGO,Cook,60636,32000.00,25,32000.00,,Plaintiff,2018-05-30 20:26:37.653860
2018-03-12 10:30:00,10:30 AM,38-806,17 CH 2035,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",5739 W. 64TH PLACE,CHICAGO,Cook,60638,204000.00,25,204000.00,,Plaintiff,2018-05-30 20:26:37.756860
2018-03-12 10:30:00,10:30 AM,37-10284,2017 CH 10820,"CODILIS & ASSOCIATES, P.C.",5915 S. MCVICKER AVE,CHICAGO,Cook,60638,123370.00,25,140000.00,,Third Party Bidder,2018-05-30 20:26:37.863865
2018-03-12 10:30:00,10:30 AM,37-10854,2017 CH 11208,"CODILIS & ASSOCIATES, P.C.",7136 S. FAIRFIELD AVENUE,CHICAGO,Cook,60629,90526.97,25,90526.97,,Plaintiff,2018-05-30 20:26:37.953861
2018-03-12 10:30:00,10:30 AM,37-10852,17 CH 009311,"CODILIS & ASSOCIATES, P.C.",729 LOTUS AVENUE,CHICAGO,Cook,60644,90000.00,25,90000.00,,Plaintiff,2018-05-30 20:26:38.074861
2018-03-12 10:30:00,10:30 AM,37-10178,16 CH 10783,"SHAPIRO KREISMAN & ASSOCIATES, LLC",7713 SOUTH WABASH AVENUE,CHICAGO,Cook,60619,83950.00,25,84050.00,,Third Party Bidder,2018-05-30 20:26:38.214861
2018-03-12 10:30:00,10:30 AM,38-865,13 CH 05501,"McCalla Raymer Leibert Pierce, LLC",7976 SOUTH KOLIN AVENUE,CHICAGO,Cook,60652,143000.00,25,143300.00,,Third Party Bidder,2018-05-30 20:26:38.329859
2018-03-13 10:30:00,10:30 AM,37-11173,17 CH 002808,"CODILIS & ASSOCIATES, P.C.",10524 S. MAY STREET,CHICAGO,Cook,60643,46000.00,25,46000.00,,Plaintiff,2018-05-30 20:26:38.469860
2018-03-13 10:30:00,10:30 AM,38-988,15 CH 12429,"McCalla Raymer Leibert Pierce, LLC",1101 WEST 112TH STREET,CHICAGO,Cook,60643,54700.00,25,54700.00,,Plaintiff,2018-05-30 20:26:38.586860
2018-03-13 10:30:00,10:30 AM,37-11209,16 CH 13785,"McCalla Raymer Leibert Pierce, LLC",11827 SOUTH STEWART AVENUE,CHICAGO,Cook,60628,21632.61,25,21632.61,,Plaintiff,2018-05-30 20:26:38.675862
2018-03-13 10:30:00,10:30 AM,37-11078,16 CH 11994,"HEAVNER, BEYERS & MIHLAR, LLC",2416 W. 45TH ST.,CHICAGO,Cook,60632,127750.00,25,127750.00,,Plaintiff,2018-05-30 20:26:38.818860
2018-03-13 10:30:00,10:30 AM,37-8403,12 CH 10148,"McCalla Raymer Leibert Pierce, LLC",2927 NORTH MELVINA AVENUE,CHICAGO,Cook,60634,231200.00,25,231200.00,,Plaintiff,2018-05-30 20:26:38.935862
2018-03-13 10:30:00,10:30 AM,37-11165,17 CH 09839,"POTESTIVO & ASSOCIATES, P.C.",429 W. 60TH PLACE,CHICAGO,Cook,60621,34000.00,25,34000.00,,Plaintiff,2018-05-30 20:26:39.032859
2018-03-13 10:30:00,10:30 AM,37-11201,17 CH 4602,"SHAPIRO KREISMAN & ASSOCIATES, LLC",8011 SOUTH VINCENNES AVENUE,CHICAGO,Cook,60620,10473.52,25,20000.00,,Third Party Bidder,2018-05-30 20:26:39.141861
2018-03-13 10:30:00,10:30 AM,38-1179,17 CH 006109,"CODILIS & ASSOCIATES, P.C.",9851 S. MUSKEGON AVENUE,CHICAGO,Cook,60617,69350.00,25,69350.00,,Plaintiff,2018-05-30 20:26:39.259861
2018-03-14 10:30:00,10:30 AM,37-11205,12 CH 17825,"POTESTIVO & ASSOCIATES, P.C.",11418 S. WASHTENAW AVENUE,CHICAGO,Cook,60655,115000.00,25,115000.00,,Plaintiff,2018-05-30 20:26:39.423861
2018-03-14 10:30:00,10:30 AM,38-83,16 CH 15968,"JOHNSON, BLUMBERG & ASSOCIATES, LLC","2105 E. 67TH STREET, UNIT 207",CHICAGO,Cook,60649,133345.48,25,133345.48,,Plaintiff,2018-05-30 20:26:39.549862
2018-03-14 10:30:00,10:30 AM,37-11181,17 CH 000296,"CODILIS & ASSOCIATES, P.C.",4345 W. WEST END AVENUE,CHICAGO,Cook,60624,17000.00,25,45000.00,,Third Party Bidder,2018-05-30 20:26:39.707860
2018-03-14 10:30:00,10:30 AM,37-11091,16 CH 08168,"McCalla Raymer Leibert Pierce, LLC",5148 SOUTH LAFLIN STREET,CHICAGO,Cook,60609,32850.00,25,32850.00,,Plaintiff,2018-05-30 20:26:39.811860
2018-03-14 10:30:00,10:30 AM,37-10287,16 CH 13904,"McCalla Raymer Leibert Pierce, LLC",5242 SOUTH UNION,CHICAGO,Cook,60609,72000.00,25,72000.00,,Plaintiff,2018-05-30 20:26:39.918861
2018-03-14 10:30:00,10:30 AM,38-1212,16 CH 008915,"CODILIS & ASSOCIATES, P.C.",6914 S. MARSHFIELD AVENUE,CHICAGO,Cook,60636,54750.00,25,54750.00,,Plaintiff,2018-05-30 20:26:40.186861
2018-03-14 10:30:00,10:30 AM,38-1117,16 CH 4245,"McCalla Raymer Leibert Pierce, LLC",7004 WEST 75TH STREET,CHICAGO,Cook,60638,60225.00,25,60225.00,,Plaintiff,2018-05-30 20:26:40.296858
2018-03-14 10:30:00,10:30 AM,37-11297,17 CH 5253,"SHAPIRO KREISMAN & ASSOCIATES, LLC",9755 SOUTH FOREST AVENUE,CHICAGO,Cook,60628,109036.00,25,109036.00,,Plaintiff,2018-05-30 20:26:40.418859
2018-03-15 10:30:00,10:30 AM,38-1282,15 CH 15966,"SHAPIRO KREISMAN & ASSOCIATES, LLC","1538 WEST CHASE AVENUE, UNIT 1S",CHICAGO,Cook,60626,86400.00,25,135600.00,,Third Party Bidder,2018-05-30 20:26:40.556859
2018-03-15 10:30:00,10:30 AM,37-10175,14 CH 816,"McCalla Raymer Leibert Pierce, LLC",2656 WEST ADAMS STREET,CHICAGO,Cook,60612,211900.00,25,211900.00,,Plaintiff,2018-05-30 20:26:40.652862
2018-03-15 10:30:00,10:30 AM,37-11009,2017 CH 11234,"CODILIS & ASSOCIATES, P.C.",7724 SOUTH SAWYER AVENUE,CHICAGO,Cook,60652,87290.46,25,87290.46,,Plaintiff,2018-05-30 20:26:40.808861
2018-03-16 10:30:00,10:30 AM,37-9770,14 CH 906,"LAW OFFICES OF IRA T. NEVEL, LLC",1155 N DEARBORN ST 603,CHICAGO,Cook,60610,790133.04,25,790133.04,,Plaintiff,2018-05-30 20:26:40.952861
2018-03-16 10:30:00,10:30 AM,37-11177,17 CH 10908,"McCalla Raymer Leibert Pierce, LLC",1430 WEST 114TH PLACE,CHICAGO,Cook,60643,28662.42,25,28662.42,,Plaintiff,2018-05-30 20:26:41.044859
2018-03-16 10:30:00,10:30 AM,37-10364,2017 CH 10987,"CODILIS & ASSOCIATES, P.C.",1457 NORTH LONG AVENUE,CHICAGO,Cook,60651,156462.96,25,156462.96,,Plaintiff,2018-05-30 20:26:41.144860
2018-03-16 10:30:00,10:30 AM,37-11230,16 CH 013711,"CODILIS & ASSOCIATES, P.C.",1633 W. HOLLYWOOD AVENUE,CHICAGO,Cook,60660,350000.00,25,350000.00,,Plaintiff,2018-05-30 20:26:41.243859
2018-03-16 10:30:00,10:30 AM,37-11329,17 CH 10391,"SHAPIRO KREISMAN & ASSOCIATES, LLC",4616 WEST MONROE STREET,CHICAGO,Cook,60644,131684.62,25,131684.62,,Plaintiff,2018-05-30 20:26:41.333859
2018-03-16 10:30:00,10:30 AM,38-1116,12 CH 00914,"McCalla Raymer Leibert Pierce, LLC",6309 NORTH CLAREMONT AVENUE UNIT 1,CHICAGO,Cook,60659,143000.00,25,143000.00,,Plaintiff,2018-05-30 20:26:41.449859
2018-03-16 10:30:00,10:30 AM,38-994,2016 CH 12416,"McCalla Raymer Leibert Pierce, LLC",8740 SOUTH ADA,CHICAGO,Cook,60620,56000.00,25,56000.00,,Plaintiff,2018-05-30 20:26:41.610862
2018-03-19 10:30:00,10:30 AM,37-10336,17 CH 007258,"CODILIS & ASSOCIATES, P.C.",10937 S. BUFFALO AVENUE,CHICAGO,Cook,60617,81252.64,25,81252.64,,Plaintiff,2018-05-30 20:26:41.770859
2018-03-19 10:30:00,10:30 AM,37-11290,16 CH 8152,"Anselmo Lindberg & Associates, LLC",1124 NORTH CENTRAL PARK AVENUE,CHICAGO,Cook,60651,79000.00,25,129500.00,,Third Party Bidder,2018-05-30 20:26:41.887865
2018-03-19 10:30:00,10:30 AM,38-298,17 CH 06204,"McCalla Raymer Leibert Pierce, LLC",4522 WEST DEMING PLACE,CHICAGO,Cook,60639,138700.00,25,176000.00,,Third Party Bidder,2018-05-30 20:26:42.040861
2018-03-19 10:30:00,10:30 AM,38-1338,12 CH 025071,WEISS MCCLELLAND LLC,5435 S. DAMEN AVENUE,CHICAGO,Cook,60609,43800.00,25,43800.00,,Plaintiff,2018-05-30 20:26:42.184859
2018-03-19 10:30:00,10:30 AM,37-10984,2017 CH 11110,"CODILIS & ASSOCIATES, P.C.",5908 W. 63RD PLACE,CHICAGO,Cook,60638,212000.00,25,212000.00,,Plaintiff,2018-05-30 20:26:42.287861
2018-03-19 10:30:00,10:30 AM,37-10341,2017 CH 11014,"CODILIS & ASSOCIATES, P.C.",6509 S. TALMAN AVE,CHICAGO,Cook,60629,76836.00,25,104000.00,,Third Party Bidder,2018-05-30 20:26:42.532859
2018-03-19 10:30:00,10:30 AM,37-10356,17 CH 005210,"CODILIS & ASSOCIATES, P.C.",7217 S. HARVARD AVENUE,CHICAGO,Cook,60621,60000.00,25,60000.00,,Plaintiff,2018-05-30 20:26:42.827862
2018-03-19 10:30:00,10:30 AM,37-11316,17 CH 6740,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",7250 S RIDGEWAY AVE,CHICAGO,Cook,60629,114200.00,25,130300.00,,Third Party Bidder,2018-05-30 20:26:42.935867
2018-03-20 10:30:00,10:30 AM,38-475,14 CH 13271,"CHUHAK & TECSON, P.C.",10524 S. LASALLE STREET,CHICAGO,Cook,60628,53954.85,25,53954.85,,Plaintiff,2018-05-30 20:26:43.091860
2018-03-20 10:30:00,10:30 AM,38-252,2017 CH 5824,"MARINOSCI LAW GROUP, P.C.",159 E 116TH STREET,CHICAGO,Cook,60628,13750.00,25,13750.00,,Plaintiff,2018-05-30 20:26:43.212860
2018-03-20 10:30:00,10:30 AM,37-11240,17 CH 04276,"HEAVNER, BEYERS & MIHLAR, LLC",2628 N. WILTON (COOK COUNTY ASSESSOR'S OFFICE SHOWS: 2628 N. WILTON AVE.),CHICAGO,Cook,60614,308373.95,25,635000.00,,Third Party Bidder,2018-05-30 20:26:43.422861
2018-03-20 10:30:00,10:30 AM,37-11327,16 CH 08471,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",3229 S. HAMLIN AVE.,CHICAGO,Cook,60623,22200.00,25,44000.00,,Third Party Bidder,2018-05-30 20:26:43.523861
2018-03-20 10:30:00,10:30 AM,37-11313,16 CH 00092,"McCalla Raymer Leibert Pierce, LLC",3601 NORTH KIMBALL AVENUE,CHICAGO,Cook,60618,306000.00,25,306000.00,,Plaintiff,2018-05-30 20:26:43.614862
2018-03-20 10:30:00,10:30 AM,38-1195,16 CH 09681,"McCalla Raymer Leibert Pierce, LLC",4527 SOUTH FORRESTVILLE AVENUE,CHICAGO,Cook,60653,189070.00,25,241000.00,,Third Party Bidder,2018-05-30 20:26:43.716860
2018-03-20 10:30:00,10:30 AM,37-11160,17 CH 11116,"SHAPIRO KREISMAN & ASSOCIATES, LLC",5052 WEST SCHUBERT AVENUE,CHICAGO,Cook,60639,191260.00,25,197500.00,,Third Party Bidder,2018-05-30 20:26:43.819862
2018-03-20 10:30:00,10:30 AM,37-11325,16 CH 16020,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",5149 S. KOSTNER AVE,CHICAGO,Cook,60632,157600.00,25,157600.00,,Plaintiff,2018-05-30 20:26:43.926860
2018-03-20 10:30:00,10:30 AM,38-1366,17 CH 007483,"CODILIS & ASSOCIATES, P.C.",7813 S. PAULINA STREET,CHICAGO,Cook,60620,42000.00,25,42000.00,,Plaintiff,2018-05-30 20:26:44.047863
2018-03-20 10:30:00,10:30 AM,38-667,16 CH 013371,"CODILIS & ASSOCIATES, P.C.",844 N. PARKSIDE AVENUE,CHICAGO,Cook,60651,49871.38,25,88100.00,,Third Party Bidder,2018-05-30 20:26:44.170860
2018-03-21 10:30:00,10:30 AM,37-11344,17 CH 9296,"SHAPIRO KREISMAN & ASSOCIATES, LLC",1404 NORTH KEELER AVENUE,CHICAGO,Cook,60651,27051.35,25,58500.00,,Third Party Bidder,2018-05-30 20:26:44.330860
2018-03-21 10:30:00,10:30 AM,37-9573,15 CH 13797,"POTESTIVO & ASSOCIATES, P.C.",3436 N. ORANGE AVENUE,CHICAGO,Cook,60634,294900.00,25,294900.00,,Plaintiff,2018-05-30 20:26:44.433859
2018-03-21 10:30:00,10:30 AM,38-543,17 CH 9158,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",5419 S. LAFLIN STREET,CHICAGO,Cook,60609,15900.00,25,15900.00,,Plaintiff,2018-05-30 20:26:44.574864
2018-03-21 10:30:00,10:30 AM,38-1395,2017 CH 2074,"McCalla Raymer Leibert Pierce, LLC",6429 S. WOOD STREET,CHICAGO,Cook,60636,29200.00,25,29200.00,,Plaintiff,2018-05-30 20:26:44.692863
2018-03-21 10:30:00,10:30 AM,37-11228,2017 CH 10802,"CODILIS & ASSOCIATES, P.C.",8130 SOUTH THROOP STREET,CHICAGO,Cook,60620,78000.00,25,78000.00,,Plaintiff,2018-05-30 20:26:44.807860
2018-03-22 10:30:00,10:30 AM,38-949,15 CH 003271,"CODILIS & ASSOCIATES, P.C.",12538 S. INDIANA AVENUE,CHICAGO,Cook,60628,50000.00,25,50000.00,,Plaintiff,2018-05-30 20:26:44.948860
2018-03-22 10:30:00,10:30 AM,38-1429,17 CH 13185,"SHAPIRO KREISMAN & ASSOCIATES, LLC",12853 SOUTH GREEN STREET,CHICAGO,Cook,60643,27700.00,25,31000.00,,Third Party Bidder,2018-05-30 20:26:45.053861
2018-03-22 10:30:00,10:30 AM,38-1419,14 CH 015762,"CODILIS & ASSOCIATES, P.C.",1633 W. GREGORY STREET,CHICAGO,Cook,60640,278562.00,25,397000.00,,Third Party Bidder,2018-05-30 20:26:45.152860
2018-03-22 10:30:00,10:30 AM,38-1124,11 CH 18854,"McCalla Raymer Leibert Pierce, LLC",4423 NORTH MCVICKER AVENUE,CHICAGO,Cook,60630,164861.09,25,164861.09,,Plaintiff,2018-05-30 20:26:45.258861
2018-03-22 10:30:00,10:30 AM,38-56,17 CH 002619,"CODILIS & ASSOCIATES, P.C.",5340 S. HERMITAGE AVENUE,CHICAGO,Cook,60609,56000.00,25,56000.00,,Plaintiff,2018-05-30 20:26:45.370862
2018-03-22 10:30:00,10:30 AM,38-704,17 CH 01916,"HEAVNER, BEYERS & MIHLAR, LLC",616-18 NORTH PARKSIDE,CHICAGO,Cook,60644,77502.46,25,96000.00,,Third Party Bidder,2018-05-30 20:26:45.495860
2018-03-22 10:30:00,10:30 AM,38-1016,16 CH 06003,"HEAVNER, BEYERS & MIHLAR, LLC",635 W 80TH ST,CHICAGO,Cook,60620,18200.00,25,18200.00,,Plaintiff,2018-05-30 20:26:45.586862
2018-03-22 10:30:00,10:30 AM,37-9837,16 CH 007320,"CODILIS & ASSOCIATES, P.C.",7147 S. CARPENTER STREET,CHICAGO,Cook,60621,115914.84,25,115914.84,,Plaintiff,2018-05-30 20:26:45.683860
2018-03-22 10:30:00,10:30 AM,38-1435,14 CH 008666,"CODILIS & ASSOCIATES, P.C.",9841 S. COTTAGE GROVE,CHICAGO,Cook,60628,80000.00,25,80000.00,,Plaintiff,2018-05-30 20:26:45.787859
2018-03-23 10:30:00,10:30 AM,37-10888,17 CH 09853,"HEAVNER, BEYERS & MIHLAR, LLC","1 E. SCOTT ST., UNIT 711",CHICAGO,Cook,60610,120800.00,25,120800.00,,Plaintiff,2018-05-30 20:26:45.919862
2018-03-23 10:30:00,10:30 AM,38-1476,15 CH 17527,"POTESTIVO & ASSOCIATES, P.C.",10640 S. MAY STREET,CHICAGO,Cook,60643,41000.00,25,41000.00,,Plaintiff,2018-05-30 20:26:46.028859
2018-03-23 10:30:00,10:30 AM,38-1180,16 CH 003185,"CODILIS & ASSOCIATES, P.C.",12709 S. UNION AVENUE,CHICAGO,Cook,60628,78000.00,25,78000.00,,Plaintiff,2018-05-30 20:26:46.125859
2018-03-23 10:30:00,10:30 AM,38-1335,08 CH 43183,"McCalla Raymer Leibert Pierce, LLC",3508 WEST SHAKESPEARE,CHICAGO,Cook,60647,517002.00,25,627000.00,,Third Party Bidder,2018-05-30 20:26:46.229859
2018-03-23 10:30:00,10:30 AM,38-1453,2017 CH 13068,"CODILIS & ASSOCIATES, P.C.",6240 S. NEWLAND AVE 1N,CHICAGO,Cook,60638,90720.00,25,90820.00,,Third Party Bidder,2018-05-30 20:26:46.329861
2018-03-23 10:30:00,10:30 AM,38-1473,16 CH 1706,"Anselmo Lindberg & Associates, LLC",7104 SOUTH INGLESIDE AVENUE,CHICAGO,Cook,60619,180000.00,25,180000.00,,Plaintiff,2018-05-30 20:26:46.420860
2018-03-23 10:30:00,10:30 AM,38-1469,2017 CH 11716,"CODILIS & ASSOCIATES, P.C.",7143 S. HOYNE AVE.,CHICAGO,Cook,60636,60000.00,25,60000.00,,Plaintiff,2018-05-30 20:26:46.515860
2018-03-23 10:30:00,10:30 AM,38-247,13 CH 23817,"McCalla Raymer Leibert Pierce, LLC",7342 SOUTH CALIFORNIA AVENUE,CHICAGO,Cook,60629,69592.00,25,69692.00,,Third Party Bidder,2018-05-30 20:26:46.749860
2018-03-26 10:30:00,10:30 AM,38-1478,15 CH 17642,"McCalla Raymer Leibert Pierce, LLC",10232 SOUTH PEORIA STREET,CHICAGO,Cook,60643,29633.98,25,49000.00,,Third Party Bidder,2018-05-30 20:26:46.897860
